country,country_code,city,latitude,longitude,geo_point
Germany,DE,Hamburg (Neustadt),53.5548,9.97916,"{'type': 'point', 'coordinates': [53.5548, 9.97916]}"
Germany,DE,Hof (Moschendorf),50.2785,11.9211,"{'type': 'point', 'coordinates': [50.2785, 11.9211]}"
Germany,DE,Planegg (Martinsried),48.1122,11.4516,"{'type': 'point', 'coordinates': [48.1122, 11.4516]}"
Germany,DE,Hamburg (Billstedt),53.5391,10.0911,"{'type': 'point', 'coordinates': [53.5391, 10.0911]}"
Germany,DE,Hamburg (Rotherbaum),53.5681,9.99308,"{'type': 'point', 'coordinates': [53.5681, 9.99308]}"
Germany,DE,Hamburg (Groß Borstel),53.6045,9.97928,"{'type': 'point', 'coordinates': [53.6045, 9.97928]}"
Germany,DE,Hamburg (Stellingen),53.5993,9.92389,"{'type': 'point', 'coordinates': [53.5993, 9.92389]}"
Switzerland,CH,Cheseaux-sur-Lausanne,46.5813,6.59539,"{'type': 'point', 'coordinates': [46.5813, 6.59539]}"
Romania,RO,Odorheiu Secuiesc (Sâmbătești),46.3116,25.2849,"{'type': 'point', 'coordinates': [46.3116, 25.2849]}"
Romania,RO,Băile Tuşnad,46.15,25.85,"{'type': 'point', 'coordinates': [46.15, 25.85]}"
Romania,RO,Brasov (Poiana Brasov),45.5972,25.5519,"{'type': 'point', 'coordinates': [45.5972, 25.5519]}"
Romania,RO,Cluj-Napoca (Grădinile Mănăștur),46.766,23.5744,"{'type': 'point', 'coordinates': [46.766, 23.5744]}"
Romania,RO,Brasov (Astra),45.637,25.6203,"{'type': 'point', 'coordinates': [45.637, 25.6203]}"
Romania,RO,Filiaș,46.2707,25.0212,"{'type': 'point', 'coordinates': [46.2707, 25.0212]}"
Romania,RO,Timișoara (Calea Aradului),45.7744,21.2206,"{'type': 'point', 'coordinates': [45.7744, 21.2206]}"
Romania,RO,Constanța (Tomis Nord),44.2081,28.618,"{'type': 'point', 'coordinates': [44.2081, 28.618]}"
Romania,RO,Strejnicu,44.9179,25.9568,"{'type': 'point', 'coordinates': [44.9179, 25.9568]}"
Romania,RO,Botosani (Primăverii),47.7444,26.6517,"{'type': 'point', 'coordinates': [47.7444, 26.6517]}"
Romania,RO,Zăneşti,46.8167,26.55,"{'type': 'point', 'coordinates': [46.8167, 26.55]}"
Germany,DE,Weinstadt (Beutelsbach),48.8096,9.38424,"{'type': 'point', 'coordinates': [48.8096, 9.38424]}"
Germany,DE,Waltenhofen,47.6547,10.2766,"{'type': 'point', 'coordinates': [47.6547, 10.2766]}"
Germany,DE,Karben (Rendel),50.2161,8.7912,"{'type': 'point', 'coordinates': [50.2161, 8.7912]}"
Germany,DE,Gemünden an der Wohra,50.9743,8.97315,"{'type': 'point', 'coordinates': [50.9743, 8.97315]}"
Brazil,BR,Embu (Parque Sao George),-23.5993,-46.8458,"{'type': 'point', 'coordinates': [-23.5993, -46.8458]}"
Germany,DE,Bad Frankenhausen,51.366,11.1035,"{'type': 'point', 'coordinates': [51.366, 11.1035]}"
Germany,DE,Halle (Stadtbezirk Ost),51.4893,11.9963,"{'type': 'point', 'coordinates': [51.4893, 11.9963]}"
Poland,PL,Koszarawa,49.6446,19.4008,"{'type': 'point', 'coordinates': [49.6446, 19.4008]}"
Poland,PL,Trębaczew,51.1171,18.9177,"{'type': 'point', 'coordinates': [51.1171, 18.9177]}"
Russian Federation,RU,Kraskovo,55.6615,37.9981,"{'type': 'point', 'coordinates': [55.6615, 37.9981]}"
Russian Federation,RU,Prigorodnyy,51.7661,55.2665,"{'type': 'point', 'coordinates': [51.7661, 55.2665]}"
France,FR,Chaumont-en-Vexin,49.2659,1.88597,"{'type': 'point', 'coordinates': [49.2659, 1.88597]}"
Poland,PL,Białystok,53.1341,23.138,"{'type': 'point', 'coordinates': [53.1341, 23.138]}"
Finland,FI,Kuortane,62.8,23.5,"{'type': 'point', 'coordinates': [62.8, 23.5]}"
Switzerland,CH,Muolen,47.521,9.32484,"{'type': 'point', 'coordinates': [47.521, 9.32484]}"
Switzerland,CH,Zurich (Zürich (Kreis 8) / Mühlebach),47.3601,8.55458,"{'type': 'point', 'coordinates': [47.3601, 8.55458]}"
Switzerland,CH,Speicher,47.4109,9.44335,"{'type': 'point', 'coordinates': [47.4109, 9.44335]}"
Germany,DE,Nörvenich,50.806,6.63952,"{'type': 'point', 'coordinates': [50.806, 6.63952]}"
Germany,DE,Münster (Ost),51.9965,7.66601,"{'type': 'point', 'coordinates': [51.9965, 7.66601]}"
Germany,DE,Runkel (Schadeck),50.4072,8.14709,"{'type': 'point', 'coordinates': [50.4072, 8.14709]}"
Russian Federation,RU,Moscow (Nagorny District),55.6664,37.6152,"{'type': 'point', 'coordinates': [55.6664, 37.6152]}"
Germany,DE,Sellin,54.3785,13.6939,"{'type': 'point', 'coordinates': [54.3785, 13.6939]}"
Germany,DE,Diensdorf-Radlow,52.2413,14.0642,"{'type': 'point', 'coordinates': [52.2413, 14.0642]}"
Russian Federation,RU,Vyborg,60.7076,28.7528,"{'type': 'point', 'coordinates': [60.7076, 28.7528]}"
Spain,ES,Alcalá del Río,37.5196,-5.98185,"{'type': 'point', 'coordinates': [37.5196, -5.98185]}"
Spain,ES,Guardamar del Segura,38.0903,-0.65556,"{'type': 'point', 'coordinates': [38.0903, -0.65556]}"
Czech Republic,CZ,Opava (Malé Hoštice),49.9668,17.9487,"{'type': 'point', 'coordinates': [49.9668, 17.9487]}"
Czech Republic,CZ,Skalice,50.7526,14.5308,"{'type': 'point', 'coordinates': [50.7526, 14.5308]}"
Czech Republic,CZ,Valašské Meziříčí (Krásno nad Bečvou),49.4838,17.9543,"{'type': 'point', 'coordinates': [49.4838, 17.9543]}"
Czech Republic,CZ,Velké Karlovice,49.3606,18.2836,"{'type': 'point', 'coordinates': [49.3606, 18.2836]}"
Czech Republic,CZ,Ronov nad Doubravou,49.8882,15.5263,"{'type': 'point', 'coordinates': [49.8882, 15.5263]}"
Czech Republic,CZ,Nedrahovice (Kamenice),49.605,14.4393,"{'type': 'point', 'coordinates': [49.605, 14.4393]}"
Czech Republic,CZ,Třebíč (Horka-Domky),49.2097,15.875,"{'type': 'point', 'coordinates': [49.2097, 15.875]}"
Czech Republic,CZ,Vlachovice,49.1246,17.9339,"{'type': 'point', 'coordinates': [49.1246, 17.9339]}"
Czech Republic,CZ,Cvikov,50.7767,14.633,"{'type': 'point', 'coordinates': [50.7767, 14.633]}"
Czech Republic,CZ,Ústí nad Labem (Ústí nad Labem-město),50.6628,14.0082,"{'type': 'point', 'coordinates': [50.6628, 14.0082]}"
Czech Republic,CZ,Ráby (Pardubice III),50.0467,15.8083,"{'type': 'point', 'coordinates': [50.0467, 15.8083]}"
Czech Republic,CZ,Jirkov,50.4909,13.4469,"{'type': 'point', 'coordinates': [50.4909, 13.4469]}"
Czech Republic,CZ,Orlová (Lutyně),49.8759,18.4312,"{'type': 'point', 'coordinates': [49.8759, 18.4312]}"
Czech Republic,CZ,Velemín,50.539,13.9768,"{'type': 'point', 'coordinates': [50.539, 13.9768]}"
Czech Republic,CZ,Dolní Poustevna,50.9817,14.2935,"{'type': 'point', 'coordinates': [50.9817, 14.2935]}"
Czech Republic,CZ,Stehelčeves,50.1716,14.1909,"{'type': 'point', 'coordinates': [50.1716, 14.1909]}"
Czech Republic,CZ,Břidličná,49.9117,17.3711,"{'type': 'point', 'coordinates': [49.9117, 17.3711]}"
Czech Republic,CZ,Svatý Jan,49.6368,14.311,"{'type': 'point', 'coordinates': [49.6368, 14.311]}"
Czech Republic,CZ,Čechtice,49.6236,15.0481,"{'type': 'point', 'coordinates': [49.6236, 15.0481]}"
Spain,ES,Albaida,38.8409,-0.521505,"{'type': 'point', 'coordinates': [38.8409, -0.521505]}"
Italy,IT,Zappello,45.3334,9.67295,"{'type': 'point', 'coordinates': [45.3334, 9.67295]}"
Germany,DE,Bad Kissingen (Arnshausen),50.1688,10.0925,"{'type': 'point', 'coordinates': [50.1688, 10.0925]}"
Germany,DE,Hünfeld,50.6797,9.76727,"{'type': 'point', 'coordinates': [50.6797, 9.76727]}"
Germany,DE,Obermaiselstein,47.45,10.2333,"{'type': 'point', 'coordinates': [47.45, 10.2333]}"
Germany,DE,Waldkirch,48.0959,7.96371,"{'type': 'point', 'coordinates': [48.0959, 7.96371]}"
Germany,DE,Heimsheim,48.8066,8.86744,"{'type': 'point', 'coordinates': [48.8066, 8.86744]}"
Poland,PL,Krzeczów,49.9888,20.4878,"{'type': 'point', 'coordinates': [49.9888, 20.4878]}"
Germany,DE,Verden an der Aller (Dauelsen),52.954,9.24437,"{'type': 'point', 'coordinates': [52.954, 9.24437]}"
Poland,PL,Stawiszyn,51.9179,18.1117,"{'type': 'point', 'coordinates': [51.9179, 18.1117]}"
Poland,PL,Dębe,51.7996,18.1925,"{'type': 'point', 'coordinates': [51.7996, 18.1925]}"
Poland,PL,Przybyszówka,50.0479,21.9258,"{'type': 'point', 'coordinates': [50.0479, 21.9258]}"
Germany,DE,Bendestorf,53.3358,9.96154,"{'type': 'point', 'coordinates': [53.3358, 9.96154]}"
Poland,PL,Bialystok (Dziesięciny I),53.1539,23.1306,"{'type': 'point', 'coordinates': [53.1539, 23.1306]}"
Germany,DE,Panker,54.3333,10.5667,"{'type': 'point', 'coordinates': [54.3333, 10.5667]}"
Russian Federation,RU,Levashovo,60.1037,30.2068,"{'type': 'point', 'coordinates': [60.1037, 30.2068]}"
Germany,DE,Geretsried (Gartenberg),47.8738,11.4726,"{'type': 'point', 'coordinates': [47.8738, 11.4726]}"
Germany,DE,Nuthetal (Bergholz-Rehbrücke),52.3448,13.0976,"{'type': 'point', 'coordinates': [52.3448, 13.0976]}"
Poland,PL,Orle,54.6402,18.1706,"{'type': 'point', 'coordinates': [54.6402, 18.1706]}"
Russian Federation,RU,Pyatnitskoye,50.4233,37.8273,"{'type': 'point', 'coordinates': [50.4233, 37.8273]}"
Russian Federation,RU,Ishley,56.0232,47.0505,"{'type': 'point', 'coordinates': [56.0232, 47.0505]}"
Russian Federation,RU,Novyy Rogachik,48.6768,44.0608,"{'type': 'point', 'coordinates': [48.6768, 44.0608]}"
Germany,DE,Limbach-Oberfrohna,50.8588,12.7617,"{'type': 'point', 'coordinates': [50.8588, 12.7617]}"
Romania,RO,Cerăt,44.0667,23.6667,"{'type': 'point', 'coordinates': [44.0667, 23.6667]}"
Czech Republic,CZ,Ohrobec,49.9417,14.432,"{'type': 'point', 'coordinates': [49.9417, 14.432]}"
Czech Republic,CZ,Ženklava,49.5636,18.1072,"{'type': 'point', 'coordinates': [49.5636, 18.1072]}"
Czech Republic,CZ,Lahošt,50.6182,13.7653,"{'type': 'point', 'coordinates': [50.6182, 13.7653]}"
Czech Republic,CZ,Osek,50.6212,13.6927,"{'type': 'point', 'coordinates': [50.6212, 13.6927]}"
Czech Republic,CZ,Mcely,50.2943,15.0759,"{'type': 'point', 'coordinates': [50.2943, 15.0759]}"
Czech Republic,CZ,Prague (Praha 12),50.0102,14.4528,"{'type': 'point', 'coordinates': [50.0102, 14.4528]}"
Czech Republic,CZ,Praha-Lipence,49.961,14.3563,"{'type': 'point', 'coordinates': [49.961, 14.3563]}"
Czech Republic,CZ,Třebíč,49.2247,15.876,"{'type': 'point', 'coordinates': [49.2247, 15.876]}"
Belarus,BY,Svyetlahorsk,52.6329,29.7389,"{'type': 'point', 'coordinates': [52.6329, 29.7389]}"
Belarus,BY,Lyepyel',54.8814,28.699,"{'type': 'point', 'coordinates': [54.8814, 28.699]}"
Belarus,BY,Drahichyn,52.1874,25.1597,"{'type': 'point', 'coordinates': [52.1874, 25.1597]}"
Belarus,BY,Mazyr,52.0495,29.2456,"{'type': 'point', 'coordinates': [52.0495, 29.2456]}"
Belarus,BY,Minsk (Partyzanski Rajon),53.9024,27.5838,"{'type': 'point', 'coordinates': [53.9024, 27.5838]}"
Belarus,BY,Rahachow,53.0934,30.0495,"{'type': 'point', 'coordinates': [53.0934, 30.0495]}"
Finland,FI,Säkylä,61.0333,22.3333,"{'type': 'point', 'coordinates': [61.0333, 22.3333]}"
Finland,FI,Pertteli,60.4333,23.2667,"{'type': 'point', 'coordinates': [60.4333, 23.2667]}"
Finland,FI,Tammela,60.8103,23.7682,"{'type': 'point', 'coordinates': [60.8103, 23.7682]}"
Czech Republic,CZ,Letovice,49.5471,16.5736,"{'type': 'point', 'coordinates': [49.5471, 16.5736]}"
Czech Republic,CZ,Krouna,49.7724,16.0267,"{'type': 'point', 'coordinates': [49.7724, 16.0267]}"
Czech Republic,CZ,Nové Město na Moravě,49.5614,16.0742,"{'type': 'point', 'coordinates': [49.5614, 16.0742]}"
Czech Republic,CZ,Ostrov nad Oslavou,49.4868,15.9899,"{'type': 'point', 'coordinates': [49.4868, 15.9899]}"
Czech Republic,CZ,Křetín,49.5631,16.5044,"{'type': 'point', 'coordinates': [49.5631, 16.5044]}"
Czech Republic,CZ,Sruby,49.9969,16.1742,"{'type': 'point', 'coordinates': [49.9969, 16.1742]}"
Czech Republic,CZ,Dolní Čermná,49.9795,16.5648,"{'type': 'point', 'coordinates': [49.9795, 16.5648]}"
Czech Republic,CZ,Bohumín,49.9041,18.3575,"{'type': 'point', 'coordinates': [49.9041, 18.3575]}"
Czech Republic,CZ,Zákupy,50.6847,14.6452,"{'type': 'point', 'coordinates': [50.6847, 14.6452]}"
Czech Republic,CZ,Ludvíkovice,50.7941,14.2564,"{'type': 'point', 'coordinates': [50.7941, 14.2564]}"
France,FR,Raucourt-et-Flaba,49.6018,4.95779,"{'type': 'point', 'coordinates': [49.6018, 4.95779]}"
France,FR,Paulhaguet,45.2089,3.50664,"{'type': 'point', 'coordinates': [45.2089, 3.50664]}"
France,FR,Lyon (2nd arrondissement of Lyon),45.7586,4.83472,"{'type': 'point', 'coordinates': [45.7586, 4.83472]}"
France,FR,Lugon-et-l'Île-du-Carnay,44.9591,-0.338894,"{'type': 'point', 'coordinates': [44.9591, -0.338894]}"
France,FR,Cours-la-Ville,46.0982,4.31876,"{'type': 'point', 'coordinates': [46.0982, 4.31876]}"
France,FR,Chemaudin,47.2236,5.89321,"{'type': 'point', 'coordinates': [47.2236, 5.89321]}"
France,FR,Morez,46.513,6.02627,"{'type': 'point', 'coordinates': [46.513, 6.02627]}"
France,FR,Vaulx-en-Velin (Centre Est),45.7776,4.91847,"{'type': 'point', 'coordinates': [45.7776, 4.91847]}"
France,FR,Pont-Sainte-Marie,48.3157,4.09757,"{'type': 'point', 'coordinates': [48.3157, 4.09757]}"
France,FR,Saint-Brice-sous-Forêt,49.0067,2.34894,"{'type': 'point', 'coordinates': [49.0067, 2.34894]}"
France,FR,Boismont,50.1528,1.68466,"{'type': 'point', 'coordinates': [50.1528, 1.68466]}"
France,FR,Saint-Barthélemy-d'Anjou,47.4612,-0.501551,"{'type': 'point', 'coordinates': [47.4612, -0.501551]}"
France,FR,Bordeaux (Villa Primerose - Parc Bordelais - Caudéran),44.8401,-0.601133,"{'type': 'point', 'coordinates': [44.8401, -0.601133]}"
France,FR,Bletterans,46.7471,5.45233,"{'type': 'point', 'coordinates': [46.7471, 5.45233]}"
France,FR,Ligugé,46.5176,0.330543,"{'type': 'point', 'coordinates': [46.5176, 0.330543]}"
France,FR,Sautron,47.2652,-1.65683,"{'type': 'point', 'coordinates': [47.2652, -1.65683]}"
France,FR,Pouxeux,48.1062,6.57299,"{'type': 'point', 'coordinates': [48.1062, 6.57299]}"
France,FR,Villar-Saint-Pancrace,44.8732,6.62669,"{'type': 'point', 'coordinates': [44.8732, 6.62669]}"
France,FR,Valdampierre,49.304,2.05264,"{'type': 'point', 'coordinates': [49.304, 2.05264]}"
France,FR,Drap,43.7551,7.32152,"{'type': 'point', 'coordinates': [43.7551, 7.32152]}"
France,FR,Ronsenac,45.4763,0.24948,"{'type': 'point', 'coordinates': [45.4763, 0.24948]}"
France,FR,Louvres,49.0446,2.50479,"{'type': 'point', 'coordinates': [49.0446, 2.50479]}"
France,FR,Étrembières,46.1792,6.22725,"{'type': 'point', 'coordinates': [46.1792, 6.22725]}"
France,FR,Calvi,42.566,8.75713,"{'type': 'point', 'coordinates': [42.566, 8.75713]}"
France,FR,Bennecourt,49.0415,1.55469,"{'type': 'point', 'coordinates': [49.0415, 1.55469]}"
France,FR,Montreuil-sur-Maine,47.6499,-0.69908,"{'type': 'point', 'coordinates': [47.6499, -0.69908]}"
France,FR,Pin-Balma,43.6281,1.53361,"{'type': 'point', 'coordinates': [43.6281, 1.53361]}"
France,FR,Buire-le-Sec,50.3843,1.83251,"{'type': 'point', 'coordinates': [50.3843, 1.83251]}"
France,FR,Saint-Romain-de-Jalionas,45.7568,5.21741,"{'type': 'point', 'coordinates': [45.7568, 5.21741]}"
France,FR,Angerville-la-Martel,49.7617,0.50307,"{'type': 'point', 'coordinates': [49.7617, 0.50307]}"
France,FR,Borgo,42.5549,9.42636,"{'type': 'point', 'coordinates': [42.5549, 9.42636]}"
France,FR,Saint-Chef,45.6358,5.36465,"{'type': 'point', 'coordinates': [45.6358, 5.36465]}"
France,FR,Capinghem,50.6455,2.96193,"{'type': 'point', 'coordinates': [50.6455, 2.96193]}"
France,FR,Louresse,47.2393,-0.31344,"{'type': 'point', 'coordinates': [47.2393, -0.31344]}"
France,FR,Meulan-en-Yvelines,49.0077,1.90602,"{'type': 'point', 'coordinates': [49.0077, 1.90602]}"
France,FR,Laloubère,43.2043,0.07296,"{'type': 'point', 'coordinates': [43.2043, 0.07296]}"
France,FR,Rainvillers,49.4054,2.00789,"{'type': 'point', 'coordinates': [49.4054, 2.00789]}"
France,FR,Fourqueux,48.8869,2.06367,"{'type': 'point', 'coordinates': [48.8869, 2.06367]}"
France,FR,Crépy-en-Valois,49.2336,2.88807,"{'type': 'point', 'coordinates': [49.2336, 2.88807]}"
France,FR,Reims (Orgeval),49.2818,4.02734,"{'type': 'point', 'coordinates': [49.2818, 4.02734]}"
Netherlands,NL,Wieringerwerf,52.8508,5.02639,"{'type': 'point', 'coordinates': [52.8508, 5.02639]}"
Netherlands,NL,Stiens,53.2623,5.75769,"{'type': 'point', 'coordinates': [53.2623, 5.75769]}"
Netherlands,NL,Abbenes,52.235,4.59167,"{'type': 'point', 'coordinates': [52.235, 4.59167]}"
Netherlands,NL,Emst,52.3158,5.97361,"{'type': 'point', 'coordinates': [52.3158, 5.97361]}"
Netherlands,NL,Opeinde,53.1341,6.05656,"{'type': 'point', 'coordinates': [53.1341, 6.05656]}"
Netherlands,NL,Steensel,51.3767,5.35278,"{'type': 'point', 'coordinates': [51.3767, 5.35278]}"
Netherlands,NL,Akkrum,53.0502,5.83087,"{'type': 'point', 'coordinates': [53.0502, 5.83087]}"
Netherlands,NL,Oudwoude,53.2819,6.11447,"{'type': 'point', 'coordinates': [53.2819, 6.11447]}"
Netherlands,NL,Rheezerveen,52.5658,6.525,"{'type': 'point', 'coordinates': [52.5658, 6.525]}"
Netherlands,NL,Elspeet,52.2917,5.78889,"{'type': 'point', 'coordinates': [52.2917, 5.78889]}"
Netherlands,NL,Theereheide,51.6384,5.33729,"{'type': 'point', 'coordinates': [51.6384, 5.33729]}"
Netherlands,NL,Uitweg,51.9825,5.01667,"{'type': 'point', 'coordinates': [51.9825, 5.01667]}"
Netherlands,NL,Steyl,51.3322,6.11942,"{'type': 'point', 'coordinates': [51.3322, 6.11942]}"
Netherlands,NL,Scharnegoutum,53.0605,5.67822,"{'type': 'point', 'coordinates': [53.0605, 5.67822]}"
Netherlands,NL,Meterik,51.455,6.025,"{'type': 'point', 'coordinates': [51.455, 6.025]}"
Netherlands,NL,Mariahout,51.5408,5.57222,"{'type': 'point', 'coordinates': [51.5408, 5.57222]}"
Netherlands,NL,Nieuw- en Sint Joosland,51.4833,3.65694,"{'type': 'point', 'coordinates': [51.4833, 3.65694]}"
Netherlands,NL,Hopel,50.8924,6.05046,"{'type': 'point', 'coordinates': [50.8924, 6.05046]}"
Netherlands,NL,Aardenburg,51.2733,3.44722,"{'type': 'point', 'coordinates': [51.2733, 3.44722]}"
Netherlands,NL,Middenbeemster,52.5492,4.9125,"{'type': 'point', 'coordinates': [52.5492, 4.9125]}"
Russian Federation,RU,Yaroslavskiy,44.1858,132.229,"{'type': 'point', 'coordinates': [44.1858, 132.229]}"
Germany,DE,Hattstedt,54.5333,9.03333,"{'type': 'point', 'coordinates': [54.5333, 9.03333]}"
Germany,DE,Eutin,54.1405,10.6075,"{'type': 'point', 'coordinates': [54.1405, 10.6075]}"
Germany,DE,Bordesholm,54.1761,10.0315,"{'type': 'point', 'coordinates': [54.1761, 10.0315]}"
Germany,DE,Norstedt,54.5833,9.13333,"{'type': 'point', 'coordinates': [54.5833, 9.13333]}"
Germany,DE,Struxdorf,54.631,9.63866,"{'type': 'point', 'coordinates': [54.631, 9.63866]}"
Germany,DE,Wisch,54.4108,10.3428,"{'type': 'point', 'coordinates': [54.4108, 10.3428]}"
Germany,DE,Brodersdorf,54.3833,10.25,"{'type': 'point', 'coordinates': [54.3833, 10.25]}"
Germany,DE,Tolk,54.5799,9.63844,"{'type': 'point', 'coordinates': [54.5799, 9.63844]}"
Germany,DE,Lürschau,54.55,9.5,"{'type': 'point', 'coordinates': [54.55, 9.5]}"
Germany,DE,Boksee,54.2428,10.1269,"{'type': 'point', 'coordinates': [54.2428, 10.1269]}"
Italy,IT,Spregamore,41.7361,12.5517,"{'type': 'point', 'coordinates': [41.7361, 12.5517]}"
Romania,RO,Băicoi,45.0325,25.8475,"{'type': 'point', 'coordinates': [45.0325, 25.8475]}"
Romania,RO,Vădeni,45.3755,27.9413,"{'type': 'point', 'coordinates': [45.3755, 27.9413]}"
Spain,ES,Olvega,41.779,-1.98391,"{'type': 'point', 'coordinates': [41.779, -1.98391]}"
Romania,RO,Nehoiu,45.4163,26.2991,"{'type': 'point', 'coordinates': [45.4163, 26.2991]}"
Romania,RO,Verdea,44.6881,24.2237,"{'type': 'point', 'coordinates': [44.6881, 24.2237]}"
Romania,RO,Timișoara (Cetate),45.7584,21.2277,"{'type': 'point', 'coordinates': [45.7584, 21.2277]}"
Romania,RO,Chiajna,44.4542,25.9758,"{'type': 'point', 'coordinates': [44.4542, 25.9758]}"
Italy,IT,Sirone,45.7727,9.32214,"{'type': 'point', 'coordinates': [45.7727, 9.32214]}"
Romania,RO,Berzasca,44.6475,21.9509,"{'type': 'point', 'coordinates': [44.6475, 21.9509]}"
Romania,RO,Sânzieni,46.05,26.1333,"{'type': 'point', 'coordinates': [46.05, 26.1333]}"
Romania,RO,Turia,46.0333,26.05,"{'type': 'point', 'coordinates': [46.0333, 26.05]}"
Romania,RO,Făget,45.8528,22.1729,"{'type': 'point', 'coordinates': [45.8528, 22.1729]}"
Germany,DE,Fürth (West),49.4535,11.0052,"{'type': 'point', 'coordinates': [49.4535, 11.0052]}"
Germany,DE,Fürstenfeldbruck,48.1762,11.2571,"{'type': 'point', 'coordinates': [48.1762, 11.2571]}"
Germany,DE,Brunnthal (Faistenhaar),47.9879,11.712,"{'type': 'point', 'coordinates': [47.9879, 11.712]}"
Germany,DE,Haimhausen,48.313,11.5458,"{'type': 'point', 'coordinates': [48.313, 11.5458]}"
Switzerland,CH,Vouvry,46.3375,6.8895,"{'type': 'point', 'coordinates': [46.3375, 6.8895]}"
Poland,PL,Wrocław (Krzyki),51.0993,17.0288,"{'type': 'point', 'coordinates': [51.0993, 17.0288]}"
Finland,FI,Tuusniemi,62.8167,28.5,"{'type': 'point', 'coordinates': [62.8167, 28.5]}"
Finland,FI,Ingå,60.0459,24.0046,"{'type': 'point', 'coordinates': [60.0459, 24.0046]}"
Finland,FI,Vähäkyrö,63.0564,22.1058,"{'type': 'point', 'coordinates': [63.0564, 22.1058]}"
Finland,FI,Humppila,60.9333,23.3667,"{'type': 'point', 'coordinates': [60.9333, 23.3667]}"
Romania,RO,Poiana Mărului,45.6,25.3,"{'type': 'point', 'coordinates': [45.6, 25.3]}"
Romania,RO,Simila,46.2633,27.7012,"{'type': 'point', 'coordinates': [46.2633, 27.7012]}"
Romania,RO,Ştefăneştii de Jos,44.5333,26.2,"{'type': 'point', 'coordinates': [44.5333, 26.2]}"
Romania,RO,Romanești,45.0117,23.265,"{'type': 'point', 'coordinates': [45.0117, 23.265]}"
Romania,RO,Naipu,44.1519,25.7617,"{'type': 'point', 'coordinates': [44.1519, 25.7617]}"
Romania,RO,Valea Dragului,44.2122,26.3036,"{'type': 'point', 'coordinates': [44.2122, 26.3036]}"
Romania,RO,Optaşi,44.5833,24.65,"{'type': 'point', 'coordinates': [44.5833, 24.65]}"
Romania,RO,Malu Roșu,44.7809,26.5795,"{'type': 'point', 'coordinates': [44.7809, 26.5795]}"
Romania,RO,Joiţa,44.4942,25.8539,"{'type': 'point', 'coordinates': [44.4942, 25.8539]}"
Romania,RO,Vama,47.8333,23.4,"{'type': 'point', 'coordinates': [47.8333, 23.4]}"
Romania,RO,Dealu Lăunele,44.9201,24.4604,"{'type': 'point', 'coordinates': [44.9201, 24.4604]}"
